Ticker
KURA
TAL
LRN
NN
NFLX
EDU
GOTU
SAP
KC
TEL
ASML
FCX
HMY
TME
AU
WDH
DADA
HRTX
MUFG
TIGR
DOMO
MOR
FUTU
RR
IQ
FHN
PGR
FIGS
HSAI
WB
BILI
QCRH
GFI
TXT
SMFG
SID
GDS
TWST
ALHC
GYRE
GRFS
BTDR
SF
CLSK
SBSW
MGNX
LXRX
NIO
BZ
OTLY
DSGX
HUT
MFG
PGY
URGN
LI
OPEN
CHPT
RDY
GOL
BITF
BEKE
SPR
SCCO
NOVA
SQSP
PLL
CCNE
SQM
SSP
NKLA
OLPX
FMS
LILM
ACAD
GGB
RUN
NTES
CMP
CENX
LCID
ENLT
SKE
SGRY
APLD
SGML
LAC
WULF
VIPS
UPST
AG
TECK
ISRG
RLX
BIDU
ACMR
AMWL
HOUS
SGMT
SHG
ICL
AMRC
HTHT
GCT
ZTO
FUBO
IAUX
TREE
SMWB
NNOX
CVLG
RDFN
AMPS
INOD
ELV
VALE
LOGI
NOAH
RXT
LMND
ULCC
FRO
PDD
TCOM
SPOT
SMCI
RIO
ENVX
MLCO
MPW
YY
LBRT
ML
BHP
EXPI
OPK
TRMD
ANNX
ASC
HL
UNIT
CFB
BE
GRPN
LPG
COMP
MUX
DRD
FATE
NVRI
NXT
EBAY
LYEL
HPP
YUMC
HDB
IPAR
CDE
RVNC
MPLN
WS
WBS
BORR
LOVE
TGTX
MTLS
ARVN
SFIX
ENPH
CWK
OUT
BLFS
DHC
MARA
SKIN
CVRX
MP
DQ
STEM
PAAS
DDD
HBM
FLNC
MT
AZUL
ATUS
GDRX
VNO
SUN
SKYT
TRDA
TUYA
CVNA
FNA
KLAC
ATHM
EVER
LAZR
TRUP
SANA
EH
AMAT
CLFD
FOR
ELVN
TXG
JKS
LESL
QNST
FMNB
IE
CIFR
IONQ
OBIO
BDN
PHAT
KB
SE
PKST
BIPC
EWTX
LU
KGC
AFRM
ALXO
JD
EDN
COIN
AMD
INDI
CDRE
CYRX
PCT
CHCO
MLAB
COMM
XMTR
RIOT
SEDG
SLG
AA
JANX
WOW
IHRT
ACHR
FBP
AMEH
WALD
NEM
DFH
ROKU
KRC
LRCX
NWG
BYON
ACLS
PDM
LAW
HOV
GTN
ATXS
TS
BIRK
SBGI
ITUB
ERII
SHOP
ADPT
QTRX
STNE
UCTT
TKC
TEAM
UIS
BMBL
LNTH
CHWY
BFST
MAG
HCAT
GCO
PSFE
ALB
FSM
QFIN
NMRK
PLCE
NRIX
BXP
SRRK
AI
GOGL
MKSI
MLYS
EU
LWLG
ONTO
ZH
CSAN
NVEI
LC
APH
KRNT
PGRE
PACK
WDC
PL
ABSI
IOVA
TRML
FSLY
MSTR
ACIC
CCSI
KSS
HASI
CSTL
COGT
SES
EGBN
EVLV
AEHR
AXGN
UBS
AHCO
BRBR
INFN
XP
DEI
LIND
PACB
QS
MODV
PGEN
EXAI
PRAA
BALY
ERO
SAFE
LEU
WIT
ANGI
ENIC
BJRI
WD
HBI
RDNT
MEG
FRSH
ECX
ZIMV
NOK
OSPN
SNAP
VLRS
BAK
AVTE
ZI
LOMA
SHLS
CARS
PTON
WTI
XERS
RDUS
DH
PATK
GETY
RRR
GCI
ORGO
BILL
SAH
AAOI
SABR
BLBD
DNN
LGIH
CLS
MTCH
JBGS
PEAK
HIW
DBI
AEG
CDNA
BSAC
MTRN
IRBT
INMD
FICO
LVS
BIGC
VICR
CLF
SCVL
ADEA
ERJ
VET
NVMI
JWN
TELL
EGO
PSLV
NVRO
AVXL
LND
PRME
MCFT
XPER
LQDA
PEB
XPEV
U
BLND
CAMT
RYTM
LPRO
KEY
RBBN
AEM
HZO
MDGL
ARRY
BASE
GSM
MRUS
NOW
PLAB
OR
TMCI
RIVN
STNG
LDI
MRC
HEES
NEXN
GRAB
APPS
TRN
LASR
EVC
NWL
ALTG
BBIO
BZH
MMI
KD
MMYT
GGAL
RBB
NEXA
NKTX
WOOF
COUR
NRDY
EB
PRG
TRTX
CUBI
SHCR
PAGS
FTV
SILV
ABCL
TOST
PHR
OSCR
BEAM
RXRX
PENN
LFST
GOLD
GH
AMCX
PRAX
YETI
SPT
STAA
HLVX
KRUS
EAF
RKT
FFWM
ALGT
ZJYL
XPRO
HFFG
RH
FPH
SPHR
BABA
