Date,0
2020-01-02,
2020-01-03,0.7022893803665328
2020-01-06,1.5192948607274832
2020-01-07,-0.6832295824829568
2020-01-08,0.7863113582653104
2020-01-09,0.9789810670036256
2020-01-10,1.345764575726814
2020-01-13,0.9652360575567009
2020-01-14,0.01783261894114046
2020-01-15,-0.6132084135628634
2020-01-16,2.30887840078301
2020-01-17,0.1336491854698047
2020-01-21,-0.5497941349345679
2020-01-22,1.1179309849484296
2020-01-23,0.9384298240963596
2020-01-24,-0.705267722107268
2020-01-27,1.2868292801829195
2020-01-28,0.9008927580975146
2020-01-29,0.025566084140764722
2020-01-30,0.6823075336199026
2020-01-31,0.8784975430774725
2020-02-03,-0.3419734885449492
2020-02-04,1.1886662353594384
2020-02-05,-0.9058327708221766
2020-02-06,-0.06311079154910446
2020-02-07,0.7179180997778435
2020-02-10,0.8259832083735438
2020-02-11,0.44059386319220023
2020-02-12,0.28916980810738113
2020-02-13,1.8201897452580706
2020-02-14,-0.5391557813564731
2020-02-18,-0.12744239154224238
2020-02-19,-2.232201311619524
2020-02-20,-1.3999807982330714
2020-02-21,-0.6046749382744601
2020-02-24,1.8603643772837397
2020-02-25,1.9729388267063397
2020-02-26,1.7856377866006519
2020-02-27,2.077733226758263
2020-02-28,4.533509639603885
2020-03-02,-0.1486175588784582
2020-03-03,1.7376733162028681
2020-03-04,-0.42086099077945677
2020-03-05,-0.5901032970972123
2020-03-06,1.3921883996403337
2020-03-09,-4.045704613697752
2020-03-10,4.789236131390637
2020-03-11,-1.9506576834226752
2020-03-12,1.7621648375339316
2020-03-13,2.6440367940117033
2020-03-16,9.160037510898594
2020-03-17,2.8328845359590384
2020-03-18,2.1672275971868133
2020-03-19,0.8035027675552213
2020-03-20,-0.7096256960246379
2020-03-23,2.8942435411782546
2020-03-24,2.0860717043421704
2020-03-25,7.220371816015084
2020-03-26,1.0345419763080295
2020-03-27,0.4327953403684755
2020-03-30,0.8216489207226482
2020-03-31,4.3527655272800905
2020-04-01,-0.20069357239364724
2020-04-02,-0.3590914991658617
2020-04-03,1.4822938281844082
2020-04-06,1.899664357354121
2020-04-07,3.3360602175828094
2020-04-08,1.1409016658689215
2020-04-09,3.6845733409234707
2020-04-13,1.0106701983849082
2020-04-14,0.1999671232013261
2020-04-15,2.932455562628064
2020-04-16,-0.6756801230281623
2020-04-17,2.318081379620811
2020-04-20,3.894903488058031
2020-04-21,3.761994438851105
2020-04-22,-1.0983526112765956
2020-04-23,1.6493023936009557
2020-04-24,0.9287772010074542
2020-04-27,1.8411732134047674
2020-04-28,-0.08673089697754495
2020-04-29,0.2901289245003316
2020-04-30,1.4021779920303015
2020-05-01,1.0694702792724549
2020-05-04,3.39548283143342
2020-05-05,5.395862528819679
2020-05-06,1.4157393413890629
2020-05-07,-0.1546569745573092
2020-05-08,1.461843354217241
2020-05-11,-0.4844551446851187
2020-05-12,-0.22520718838563805
2020-05-13,-0.1958199316432066
2020-05-14,1.486678577500083
2020-05-15,0.9675981336732741
2020-05-18,-1.9791827312603658
2020-05-19,-0.30116565616229884
2020-05-20,0.7316209263079652
2020-05-21,-0.04459164831626187
2020-05-22,-1.5357022271776535
2020-05-26,-1.6831982826511784
2020-05-27,2.5626789599225623
2020-05-28,0.44025664339399
2020-05-29,-0.6275968746738024
2020-06-01,0.20142520939341685
2020-06-02,0.09732375235616673
2020-06-03,0.026106548489428363
2020-06-04,-0.43934425493449913
2020-06-05,1.8475340462892897
2020-06-08,-0.6948387575012654
2020-06-09,-0.5050197612501587
2020-06-10,-1.925219635334031
2020-06-11,2.0488539202176543
2020-06-12,-0.7515868459926843
2020-06-15,3.5021273181170125
2020-06-16,1.8181142900196645
2020-06-17,-0.9521695165323721
2020-06-18,1.5787833657015184
2020-06-19,1.4513780126468634
2020-06-22,0.9924774039050133
2020-06-23,0.3190929351172386
2020-06-24,-0.3522547262767435
2020-06-25,2.2569187477398853
2020-06-26,1.0073922305397978
2020-06-29,1.920476498247721
2020-06-30,0.41311837601261353
2020-07-01,1.824841294620372
2020-07-02,0.9776821472223567
2020-07-06,0.11449054241906419
2020-07-07,-1.1460357111677368
2020-07-08,0.6462700713735351
2020-07-09,-1.5905310684791445
2020-07-10,1.6775130372712421
2020-07-13,0.08760006907327256
2020-07-14,0.9569797009240382
2020-07-15,-1.3843631520607624
2020-07-16,1.4793961070014876
2020-07-17,-0.6317506247571353
2020-07-20,0.901807210955153
2020-07-21,-0.10644163384605121
2020-07-22,-0.4800744774237246
2020-07-23,-0.439909328799582
2020-07-24,0.09528115190667534
2020-07-27,-0.16171574312680542
2020-07-28,2.741859774716262
2020-07-29,2.188055524109765
2020-07-30,0.1553306786514906
2020-07-31,1.3678705344559499
2020-08-03,-2.0548413156370353
2020-08-04,-0.3799107510738655
2020-08-05,-0.7610841824891027
2020-08-06,0.22678309829735202
2020-08-07,-1.051668578225805
2020-08-10,2.4399997718243642
2020-08-11,1.304903954177924
2020-08-12,0.749316752754458
2020-08-13,-0.16178223662704214
2020-08-14,0.9158574960283584
2020-08-17,0.23617813920905764
2020-08-18,0.027946492832462762
2020-08-19,0.297395244965533
2020-08-20,0.6283113855966791
2020-08-21,0.32733256657299387
2020-08-24,1.08917543968841
2020-08-25,0.9206198965963817
2020-08-26,-2.489531041285687
2020-08-27,-0.08377899258321367
2020-08-28,-0.350614333751042
2020-08-31,1.6141848625732942
2020-09-01,-1.319349677182826
2020-09-02,3.339916025678767
2020-09-03,-0.39649334066716974
2020-09-04,-0.7789459114208904
2020-09-08,-0.9093937982210781
